CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgPurchaseValue,AvgItemsPerPurchase,Cluster
15269.0,23,1,408.8,26,2,408.8,26.0,0
15270.0,15,7,2379.49,1521,22,339.9271428571428,217.28571428571428,0
15271.0,6,15,2507.07,1262,184,167.138,84.13333333333334,0
15272.0,56,2,721.94,310,63,360.97,155.0,0
15274.0,3,2,716.57,619,44,358.285,309.5,0
15275.0,37,1,615.14,498,41,615.14,498.0,0
15276.0,65,1,135.31,64,49,135.31,64.0,0
15277.0,46,1,255.9,205,12,255.9,205.0,0
15279.0,354,1,290.51,189,19,290.51,189.0,0
15280.0,171,1,113.12,154,16,113.12,154.0,0
15281.0,58,9,2332.15,1211,121,259.1277777777778,134.55555555555554,0
15286.0,49,1,240.55,55,3,240.55,55.0,0
15287.0,21,2,486.69,433,17,243.345,216.5,0
15288.0,42,5,2306.52,775,80,461.304,155.0,0
15289.0,28,3,939.78,1008,43,313.26,336.0,0
15290.0,4,18,7943.22,4501,93,441.29,250.05555555555557,0
15291.0,25,15,4668.3,2103,62,311.22,140.2,0
15292.0,200,1,180.94,56,24,180.94,56.0,0
15296.0,50,6,3672.86,1766,137,612.1433333333333,294.3333333333333,0
15297.0,9,3,641.94,292,30,213.98,97.33333333333331,0
15298.0,1,12,4799.9,3116,115,399.9916666666666,259.6666666666667,0
15299.0,66,7,4507.01,2948,7,643.8585714285715,421.1428571428572,0
15300.0,63,1,496.44,292,28,496.44,292.0,0
15301.0,50,12,5070.35,2775,167,422.5291666666667,231.25,0
15303.0,289,1,574.02,248,31,574.02,248.0,0
15304.0,60,8,694.4000000000001,104,8,86.80000000000001,13.0,0
15306.0,63,3,1174.35,810,57,391.45,270.0,0
15307.0,95,1,205.3,37,12,205.3,37.0,0
15308.0,273,1,310.47,175,19,310.47,175.0,0
15311.0,0,91,60767.9,38194,567,667.7791208791209,419.7142857142857,0
15312.0,74,4,924.85,516,42,231.2125,129.0,0
15313.0,109,1,52.0,25,1,52.0,25.0,0
15314.0,198,1,327.97,313,24,327.97,313.0,0
15315.0,63,2,570.5,862,35,285.25,431.0,0
15316.0,326,1,165.0,100,1,165.0,100.0,0
15318.0,3,1,312.62,642,33,312.62,642.0,0
15319.0,283,1,204.5,175,16,204.5,175.0,0
15320.0,43,1,267.13,326,36,267.13,326.0,0
15321.0,70,3,2748.31,1181,83,916.1033333333334,393.6666666666667,0
15322.0,85,1,679.68,416,42,679.68,416.0,0
15325.0,103,1,162.29,232,47,162.29,232.0,0
15326.0,333,1,311.71,386,29,311.71,386.0,0
15327.0,52,1,208.75,116,10,208.75,116.0,0
15329.0,38,3,1049.7,486,51,349.90000000000003,162.0,0
15330.0,31,2,714.96,1312,10,357.48,656.0,0
15332.0,365,4,1661.06,652,29,415.265,163.0,0
15333.0,207,1,1028.56,344,16,1028.56,344.0,0
15334.0,156,3,351.67,274,67,117.22333333333334,91.33333333333331,0
15335.0,53,1,173.97,80,34,173.97,80.0,0
15339.0,65,2,574.07,416,77,287.035,208.0,0
15341.0,80,1,2020.52,812,17,2020.52,812.0,0
15342.0,129,1,406.09,283,24,406.09,283.0,0
15343.0,86,1,364.5,84,21,364.5,84.0,0
15344.0,0,3,563.94,116,21,187.98,38.66666666666666,0
15345.0,45,1,393.54,81,20,393.54,81.0,0
15346.0,332,1,252.42,144,17,252.42,144.0,0
15347.0,365,1,201.6,130,5,201.6,130.0,0
15348.0,71,1,158.04,84,9,158.04,84.0,0
15349.0,157,2,473.81,327,65,236.905,163.5,0
15350.0,372,1,115.65,51,5,115.65,51.0,0
15351.0,11,7,1960.11,753,157,280.0157142857143,107.57142857142856,0
15353.0,254,2,777.02,343,59,388.51,171.5,0
15355.0,28,2,277.05,45,9,138.525,22.5,0
15356.0,30,10,2766.5,1673,215,276.65,167.3,0
15358.0,4,22,8347.2,7050,292,379.4181818181818,320.45454545454544,0
15360.0,39,1,427.93,223,13,427.93,223.0,0
15361.0,361,1,418.92,336,7,418.92,336.0,0
15363.0,372,1,326.0,144,16,326.0,144.0,0
15364.0,95,2,913.19,493,29,456.595,246.5,0
15365.0,25,7,2314.32,1084,65,330.6171428571429,154.85714285714286,0
15366.0,74,2,602.51,621,37,301.255,310.5,0
15367.0,56,4,1877.59,1057,91,469.3975,264.25,0
15368.0,20,1,446.94000000000005,230,4,446.94000000000005,230.0,0
15370.0,40,7,2386.05,830,65,340.86428571428576,118.57142857142856,0
15372.0,136,1,2007.4,2924,27,2007.4,2924.0,0
15373.0,7,12,2415.91,500,74,201.3258333333333,41.66666666666666,0
15374.0,128,1,168.0,126,3,168.0,126.0,0
15376.0,39,3,1233.36,619,100,411.12000000000006,206.33333333333331,0
15379.0,168,7,3703.29,2305,145,529.0414285714286,329.2857142857143,0
15380.0,8,5,1690.2600000000002,376,22,338.052,75.2,0
15381.0,213,2,596.85,171,8,298.425,85.5,0
15382.0,14,6,5955.71,4012,193,992.6183333333332,668.6666666666666,0
15384.0,169,2,642.41,596,34,321.205,298.0,0
15385.0,39,1,316.88,161,12,316.88,161.0,0
15386.0,185,1,394.14,446,31,394.14,446.0,0
15388.0,269,1,140.54,88,10,140.54,88.0,0
15389.0,171,1,500.0,400,1,500.0,400.0,0
15392.0,4,4,1535.53,1277,74,383.8825,319.25,0
15393.0,15,2,231.86,150,10,115.93,75.0,0
15394.0,9,4,2183.54,910,54,545.885,227.5,0
15395.0,325,1,107.45,17,7,107.45,17.0,0
15396.0,112,1,288.18,122,14,288.18,122.0,0
15397.0,289,1,94.0,20,6,94.0,20.0,0
15398.0,15,2,1345.53,769,60,672.765,384.5,0
15399.0,0,3,815.77,611,45,271.92333333333335,203.66666666666663,0
15400.0,91,5,716.2,390,10,143.24,78.0,0
15402.0,148,2,626.77,694,35,313.385,347.0,0
15405.0,188,1,349.1,193,8,349.1,193.0,0
15406.0,30,2,510.71,254,51,255.355,127.0,0
15407.0,33,4,1056.44,558,142,264.11,139.5,0
15408.0,263,1,267.18,106,34,267.18,106.0,0
15410.0,83,8,3450.84,1200,48,431.355,150.0,0
15411.0,25,4,1358.88,530,86,339.72,132.5,0
15412.0,170,1,190.53,108,10,190.53,108.0,0
15414.0,9,3,774.9000000000001,443,37,258.3,147.66666666666666,0
15415.0,312,1,572.8100000000001,575,46,572.8100000000001,575.0,0
15416.0,64,4,3984.32,2090,165,996.08,522.5,0
15417.0,84,1,508.8,284,28,508.8,284.0,0
15419.0,24,1,135.86,230,8,135.86,230.0,0
15421.0,58,4,950.36,500,40,237.59,125.0,0
15422.0,322,2,97.7,38,6,48.85,19.0,0
15423.0,37,1,43.5,101,2,43.5,101.0,0
15424.0,253,2,383.34,554,17,191.67,277.0,0
15426.0,18,5,1447.39,674,217,289.478,134.8,0
15427.0,32,3,1483.14,1013,233,494.38000000000005,337.6666666666667,0
15428.0,14,1,93.78,102,6,93.78,102.0,0
15429.0,26,2,397.35,380,77,198.675,190.0,0
15432.0,22,1,171.19,65,10,171.19,65.0,0
15433.0,213,2,533.3,534,40,266.65,267.0,0
15434.0,7,5,1041.48,647,40,208.296,129.4,0
15435.0,21,1,149.29,54,29,149.29,54.0,0
15436.0,11,3,1122.53,613,243,374.1766666666667,204.33333333333331,0
15437.0,261,1,200.16,79,44,200.16,79.0,0
15438.0,130,1,156.57999999999998,59,25,156.57999999999998,59.0,0
15440.0,54,3,383.68,197,50,127.89333333333332,65.66666666666667,0
15442.0,248,1,594.0,120,2,594.0,120.0,0
15443.0,1,7,3236.91,1663,237,462.4157142857143,237.57142857142856,0
15444.0,8,2,1418.26,764,191,709.13,382.0,0
15445.0,263,1,113.5,58,5,113.5,58.0,0
15447.0,330,1,155.17,85,9,155.17,85.0,0
15448.0,312,1,494.64,232,28,494.64,232.0,0
15449.0,25,3,974.52,812,47,324.84,270.6666666666667,0
15450.0,29,1,429.84,376,30,429.84,376.0,0
15452.0,29,3,538.73,283,47,179.57666666666668,94.33333333333331,0
15453.0,1,7,1388.37,845,169,198.3385714285714,120.71428571428572,0
15454.0,361,1,179.1,86,23,179.1,86.0,0
15456.0,282,3,447.22,660,48,149.07333333333335,220.0,0
15457.0,261,1,237.07,132,56,237.07,132.0,0
15458.0,24,1,161.64,156,7,161.64,156.0,0
15460.0,353,1,216.76,109,53,216.76,109.0,0
15462.0,93,3,234.6,172,9,78.2,57.333333333333336,0
15463.0,28,1,126.14,106,7,126.14,106.0,0
15464.0,337,1,1048.85,350,155,1048.85,350.0,0
15465.0,19,18,7354.62,1257,43,408.59,69.83333333333333,0
15466.0,84,1,334.53,246,56,334.53,246.0,0
15467.0,8,3,524.88,310,41,174.96,103.33333333333331,0
15468.0,50,2,467.51,155,24,233.755,77.5,0
15469.0,49,2,538.55,153,24,269.275,76.5,0
15471.0,1,1,469.48,266,67,469.48,266.0,0
15472.0,112,1,371.56,251,76,371.56,251.0,0
15473.0,13,7,1771.2,672,4,253.02857142857144,96.0,0
15475.0,76,1,454.11,319,29,454.11,319.0,0
15478.0,39,2,1441.42,585,34,720.71,292.5,0
15480.0,115,1,905.5,303,45,905.5,303.0,0
15482.0,15,12,11054.96,5020,46,921.2466666666666,418.3333333333333,0
15483.0,160,4,233.81,295,74,58.4525,73.75,0
15484.0,0,4,3594.31,3152,135,898.5775,788.0,0
15485.0,29,3,2575.0,1306,59,858.3333333333334,435.3333333333333,0
15488.0,92,1,91.32,73,2,91.32,73.0,0
15489.0,22,3,1134.28,608,47,378.0933333333333,202.66666666666663,0
15491.0,94,6,3100.09,1646,108,516.6816666666667,274.3333333333333,0
15492.0,27,2,659.4599999999999,483,32,329.73,241.5,0
15493.0,32,5,2001.8,560,177,400.36,112.0,0
15494.0,20,2,1299.23,1148,120,649.615,574.0,0
15497.0,17,2,1262.2,624,13,631.1,312.0,0
15498.0,2,27,13316.4,6105,360,493.2,226.11111111111111,0
15500.0,7,4,1131.56,572,64,282.89,143.0,0
15502.0,15,12,10384.93,4236,164,865.4108333333334,353.0,0
15503.0,362,1,147.09,74,66,147.09,74.0,0
15504.0,80,1,52.83,33,13,52.83,33.0,0
15505.0,52,5,3610.96,2390,90,722.192,478.0,0
15506.0,22,3,979.26,848,121,326.42,282.6666666666667,0
15507.0,171,1,492.36,162,41,492.36,162.0,0
15508.0,188,6,1000.27,440,78,166.71166666666667,73.33333333333333,0
15510.0,330,1,250.0,2,1,250.0,2.0,0
15511.0,11,5,909.23,271,117,181.846,54.2,0
15512.0,155,2,121.0,68,7,60.5,34.0,0
15513.0,32,19,14758.22,5709,183,776.7484210526317,300.4736842105263,0
15514.0,11,11,4139.46,2160,96,376.3145454545455,196.3636363636364,0
15516.0,44,3,62.43,27,15,20.81,9.0,0
15517.0,232,1,267.03,293,27,267.03,293.0,0
15518.0,63,8,1942.45,1273,135,242.80625,159.125,0
15520.0,1,1,343.5,314,18,343.5,314.0,0
15521.0,39,8,3000.2,1836,116,375.025,229.5,0
15522.0,32,2,398.84,573,47,199.42,286.5,0
15523.0,83,1,412.0100000000001,132,10,412.0100000000001,132.0,0
15524.0,24,1,440.0,4,1,440.0,4.0,0
15525.0,1,3,825.92,416,133,275.3066666666667,138.66666666666666,0
15526.0,32,2,148.44,24,4,74.22,12.0,0
15527.0,18,8,2429.78,992,127,303.7225,124.0,0
15528.0,253,1,229.33,123,26,229.33,123.0,0
15529.0,22,11,3995.23,3496,415,363.20272727272726,317.8181818181818,0
15530.0,21,4,1502.35,950,90,375.5875,237.5,0
15531.0,7,2,2007.44,1105,196,1003.72,552.5,0
15532.0,24,4,1580.93,521,205,395.2325,130.25,0
15533.0,18,3,807.57,289,73,269.19,96.33333333333331,0
15535.0,172,4,536.4,143,55,134.1,35.75,0
15537.0,162,1,110.92,29,24,110.92,29.0,0
15539.0,6,1,538.46,410,41,538.46,410.0,0
15540.0,10,1,213.3,200,15,213.3,200.0,0
15541.0,113,1,85.13000000000001,49,29,85.13000000000001,49.0,0
15543.0,287,1,127.86,86,26,127.86,86.0,0
15544.0,8,9,3546.71,3109,122,394.0788888888889,345.44444444444446,0
15545.0,53,2,292.72,163,78,146.36,81.5,0
15547.0,6,14,4954.84,4032,441,353.9171428571429,288.0,0
15549.0,76,3,1693.26,698,104,564.42,232.66666666666663,0
15550.0,3,4,575.63,295,43,143.9075,73.75,0
15551.0,36,1,436.06,218,29,436.06,218.0,0
15552.0,216,1,90.12,60,17,90.12,60.0,0
15553.0,59,1,437.23,451,51,437.23,451.0,0
15554.0,277,1,217.2,74,14,217.2,74.0,0
15555.0,11,16,4805.17,4439,401,300.323125,277.4375,0
15556.0,23,1,279.77,236,31,279.77,236.0,0
15557.0,28,1,473.65,219,16,473.65,219.0,0
15561.0,11,4,800.59,267,27,200.1475,66.75,0
15562.0,351,1,134.55,39,1,134.55,39.0,0
15563.0,21,4,1400.44,1501,88,350.11,375.25,0
15565.0,49,2,173.16,60,8,86.58,30.0,0
15567.0,18,1,186.01,223,7,186.01,223.0,0
15568.0,2,3,758.29,461,27,252.7633333333333,153.66666666666666,0
15569.0,103,5,1375.71,666,27,275.142,133.2,0
15570.0,6,12,4165.52,2067,231,347.1266666666667,172.25,0
15571.0,11,4,650.4300000000001,264,47,162.60750000000002,66.0,0
15572.0,4,7,2552.86,1229,166,364.69428571428574,175.57142857142858,0
15573.0,31,2,607.45,363,88,303.725,181.5,0
15574.0,177,4,702.25,349,131,175.5625,87.25,0
15576.0,37,1,940.67,404,43,940.67,404.0,0
15577.0,150,3,258.88,89,39,86.29333333333334,29.666666666666668,0
15578.0,161,1,127.1,52,13,127.1,52.0,0
15579.0,68,2,348.6,120,45,174.3,60.0,0
15581.0,120,13,3679.97,286,134,283.0746153846154,22.0,0
15582.0,24,3,682.9100000000001,453,39,227.63666666666668,151.0,0
15584.0,23,4,725.11,314,89,181.2775,78.5,0
15585.0,176,1,455.3,320,31,455.3,320.0,0
15587.0,49,4,913.68,312,3,228.42,78.0,0
15589.0,255,3,478.53,243,28,159.51000000000002,81.0,0
15592.0,46,1,388.58,354,24,388.58,354.0,0
15593.0,70,1,199.8,60,5,199.8,60.0,0
15594.0,15,5,1771.78,983,85,354.356,196.6,0
15596.0,100,5,1406.59,561,51,281.318,112.2,0
15597.0,34,1,324.57,279,22,324.57,279.0,0
15598.0,52,1,240.68,160,14,240.68,160.0,0
15599.0,26,2,761.74,718,50,380.87,359.0,0
15601.0,10,14,6776.56,4983,230,484.04,355.92857142857144,0
15602.0,7,9,1297.87,1137,30,144.20777777777778,126.33333333333331,0
15603.0,78,1,48.48,96,2,48.48,96.0,0
15604.0,51,1,216.39,159,17,216.39,159.0,0
15605.0,35,5,1198.23,441,61,239.646,88.2,0
15606.0,60,9,2920.16,892,48,324.4622222222222,99.11111111111111,0
15607.0,336,1,104.76,202,13,104.76,202.0,0
15608.0,27,4,1093.68,714,59,273.42,178.5,0
15609.0,183,1,298.48,148,16,298.48,148.0,0
15610.0,51,1,112.46,66,6,112.46,66.0,0
15611.0,9,13,1591.45,504,23,122.41923076923078,38.76923076923077,0
15612.0,35,2,195.15,52,4,97.575,26.0,0
15615.0,9,23,10399.74,5508,184,452.1626086956522,239.4782608695652,0
15618.0,32,4,776.851,454,39,194.21275,113.5,0
15619.0,10,1,336.40000000000003,136,3,336.40000000000003,136.0,0
15620.0,56,3,1553.18,915,92,517.7266666666667,305.0,0
15621.0,3,4,1293.03,501,11,323.2575,125.25,0
15622.0,42,9,3709.56,1674,169,412.17333333333335,186.0,0
15623.0,140,1,301.03,125,19,301.03,125.0,0
15624.0,116,4,588.13,357,26,147.0325,89.25,0
15625.0,103,4,1534.26,1188,44,383.565,297.0,0
15626.0,74,2,675.8,766,49,337.9,383.0,0
15628.0,4,9,2870.24,1894,85,318.9155555555556,210.44444444444449,0
15630.0,44,2,1186.35,800,57,593.175,400.0,0
15632.0,15,8,3285.31,2109,107,410.66375,263.625,0
15634.0,16,1,243.55,99,15,243.55,99.0,0
15636.0,89,2,724.76,284,20,362.38,142.0,0
15637.0,52,1,223.36,128,15,223.36,128.0,0
15639.0,133,1,425.32,323,25,425.32,323.0,0
15640.0,3,15,12515.66,6607,240,834.3773333333334,440.4666666666666,0
15641.0,104,4,1887.2,1562,102,471.8,390.5,0
15643.0,191,3,664.0,246,31,221.33333333333331,82.0,0
15644.0,165,4,813.0,557,166,203.25,139.25,0
15645.0,18,1,612.01,256,50,612.01,256.0,0
15646.0,157,3,447.64,394,35,149.21333333333334,131.33333333333334,0
15648.0,203,2,657.35,221,23,328.675,110.5,0
15649.0,335,2,816.0,192,1,408.0,96.0,0
15651.0,36,3,646.3,479,27,215.4333333333333,159.66666666666666,0
15652.0,90,1,337.74,208,21,337.74,208.0,0
15653.0,92,2,877.4399999999999,1200,4,438.72,600.0,0
15654.0,8,2,922.53,475,15,461.265,237.5,0
15655.0,242,1,560.67,324,34,560.67,324.0,0
15656.0,44,4,748.5,343,46,187.125,85.75,0
15657.0,22,1,30.0,24,1,30.0,24.0,0
15658.0,189,5,1024.1,242,40,204.82,48.4,0
15659.0,43,1,306.45,111,11,306.45,111.0,0
15660.0,24,9,1600.86,1050,55,177.8733333333333,116.66666666666669,0
15661.0,316,2,309.8,236,4,154.9,118.0,0
15663.0,105,1,138.14,106,9,138.14,106.0,0
15664.0,50,1,386.43,157,17,386.43,157.0,0
15665.0,167,2,2242.01,1666,92,1121.005,833.0,0
15667.0,39,1,301.32,240,13,301.32,240.0,0
15668.0,217,1,76.32000000000001,72,1,76.32000000000001,72.0,0
15669.0,39,4,684.34,342,31,171.085,85.5,0
15670.0,296,1,173.05,91,12,173.05,91.0,0
15671.0,18,7,2657.13,1699,52,379.59,242.7142857142857,0
15673.0,87,4,2881.02,1514,107,720.255,378.5,0
15674.0,72,5,2446.6,1275,88,489.32,255.0,0
15675.0,80,3,323.69,527,20,107.89666666666666,175.66666666666666,0
15676.0,18,3,3435.76,2252,191,1145.253333333333,750.6666666666666,0
15677.0,48,1,657.23,319,33,657.23,319.0,0
15678.0,52,1,352.7,184,12,352.7,184.0,0
15679.0,23,4,781.28,1170,98,195.32,292.5,0
15680.0,8,3,1333.68,952,61,444.56,317.3333333333333,0
15681.0,24,5,1426.16,816,32,285.232,163.2,0
15683.0,116,1,193.75,131,10,193.75,131.0,0
15687.0,8,9,2993.1,1310,119,332.56666666666666,145.55555555555554,0
15689.0,119,2,254.1,84,8,127.05,42.0,0
15690.0,3,2,239.76,408,19,119.88,204.0,0
15691.0,251,1,136.8,72,2,136.8,72.0,0
15692.0,27,1,191.04,138,12,191.04,138.0,0
15694.0,0,14,6479.4,1677,42,462.8142857142857,119.78571428571428,0
15695.0,266,2,409.98,212,22,204.99,106.0,0
15696.0,32,8,2736.46,1028,140,342.0575,128.5,0
15699.0,17,1,309.65,113,18,309.65,113.0,0
15700.0,171,2,696.68,357,85,348.34,178.5,0
15701.0,1,4,1542.14,923,193,385.535,230.75,0
15703.0,264,1,211.5,66,5,211.5,66.0,0
15704.0,139,4,2293.62,1028,79,573.405,257.0,0
15705.0,200,1,143.1,62,6,143.1,62.0,0
15706.0,63,4,1060.56,321,50,265.14,80.25,0
15707.0,34,4,945.58,605,126,236.395,151.25,0
15708.0,40,7,3364.24,1267,124,480.6057142857143,181.0,0
15709.0,283,1,133.25,121,6,133.25,121.0,0
15712.0,8,5,1072.36,486,41,214.47200000000004,97.2,0
15713.0,142,2,356.7,150,18,178.35,75.0,0
15714.0,11,2,330.88,187,34,165.44,93.5,0
15716.0,145,4,1118.81,744,101,279.7025,186.0,0
15717.0,233,1,150.3,70,7,150.3,70.0,0
15719.0,32,13,5045.61,2725,299,388.1238461538461,209.6153846153846,0
15720.0,23,1,598.73,281,128,598.73,281.0,0
15721.0,11,1,507.08,409,80,507.08,409.0,0
15722.0,35,5,2222.56,1026,45,444.512,205.2,0
15723.0,364,1,203.1,87,37,203.1,87.0,0
15724.0,200,2,218.25,73,11,109.125,36.5,0
15725.0,14,1,415.25,221,32,415.25,221.0,0
15727.0,16,7,5178.96,3065,213,739.8514285714285,437.8571428571428,0
15729.0,212,1,85.0,28,5,85.0,28.0,0
15730.0,65,3,1120.88,689,68,373.6266666666667,229.66666666666663,0
15732.0,211,2,294.12,215,13,147.06,107.5,0
15733.0,282,1,162.3,62,10,162.3,62.0,0
15734.0,114,2,1339.45,346,25,669.725,173.0,0
15737.0,14,8,1205.12,599,60,150.64,74.875,0
15738.0,18,16,4812.42,2982,46,300.77625,186.375,0
15739.0,65,1,449.12,472,8,449.12,472.0,0
15740.0,48,1,154.88,152,9,154.88,152.0,0
15743.0,15,4,784.46,216,59,196.115,54.0,0
15744.0,77,1,34.8,120,3,34.8,120.0,0
15745.0,18,4,1094.59,421,57,273.6475,105.25,0
15746.0,133,1,196.88,178,28,196.88,178.0,0
15747.0,12,3,974.04,480,52,324.68,160.0,0
15748.0,39,1,149.31,51,19,149.31,51.0,0
15749.0,234,3,44534.3,18028,5,14844.766666666668,6009.333333333333,0
15750.0,2,8,2465.48,1786,214,308.185,223.25,0
15752.0,39,7,2637.38,1978,236,376.7685714285714,282.57142857142856,0
15753.0,304,1,79.2,144,1,79.2,144.0,0
15754.0,50,3,458.57,199,24,152.85666666666663,66.33333333333333,0
15755.0,9,6,2364.25,1427,127,394.0416666666667,237.83333333333331,0
15756.0,60,4,532.96,242,160,133.24,60.5,0
15757.0,65,2,714.42,491,43,357.21,245.5,0
15758.0,24,1,205.25,47,9,205.25,47.0,0
15759.0,217,3,253.04,60,5,84.34666666666666,20.0,0
15762.0,64,2,583.75,251,37,291.875,125.5,0
15763.0,31,2,1086.92,271,58,543.46,135.5,0
15764.0,87,6,3279.97,2050,150,546.6616666666666,341.6666666666667,0
15766.0,63,1,315.06,170,11,315.06,170.0,0
15768.0,115,3,621.8299999999999,244,23,207.27666666666664,81.33333333333333,0
15769.0,6,26,56252.72,29672,26,2163.566153846154,1141.2307692307693,0
15773.0,5,1,635.6800000000001,311,10,635.6800000000001,311.0,0
15774.0,68,1,270.8,87,25,270.8,87.0,0
15775.0,244,1,104.9,68,7,104.9,68.0,0
15776.0,132,1,241.62,138,18,241.62,138.0,0
15777.0,240,4,1047.11,378,18,261.7775,94.5,0
15780.0,183,3,475.28,220,26,158.42666666666668,73.33333333333333,0
15781.0,24,3,345.46,180,20,115.15333333333332,60.0,0
15782.0,9,3,2614.74,864,34,871.58,288.0,0
15783.0,10,1,246.3,212,14,246.3,212.0,0
15785.0,32,5,2328.9700000000003,1612,58,465.794,322.4,0
15786.0,45,3,4932.2,3364,257,1644.0666666666666,1121.3333333333333,0
15787.0,25,3,948.05,540,156,316.01666666666665,180.0,0
15789.0,357,1,351.3,438,25,351.3,438.0,0
15790.0,9,1,220.85,114,34,220.85,114.0,0
15791.0,43,2,1612.69,731,66,806.345,365.5,0
15793.0,14,3,965.61,553,6,321.87,184.33333333333331,0
15795.0,149,1,610.01,581,42,610.01,581.0,0
15796.0,0,8,2711.56,861,70,338.945,107.625,0
15797.0,112,4,2207.4,873,8,551.85,218.25,0
15799.0,75,3,884.14,955,94,294.7133333333333,318.3333333333333,0
15800.0,106,2,699.08,335,116,349.54,167.5,0
15801.0,45,3,1063.95,570,61,354.65000000000003,190.0,0
15802.0,142,1,451.42,1,1,451.42,1.0,0
15803.0,50,1,415.8200000000001,290,8,415.8200000000001,290.0,0
15804.0,0,13,4206.39,2565,170,323.5684615384616,197.30769230769232,0
15805.0,22,17,5528.4800000000005,3387,220,325.204705882353,199.23529411764707,0
15806.0,45,3,784.58,602,24,261.5266666666667,200.66666666666663,0
15807.0,49,3,903.9,430,48,301.3,143.33333333333334,0
15808.0,305,4,3734.97,1343,142,933.7425,335.75,0
15809.0,35,5,515.77,301,31,103.154,60.2,0
15810.0,78,4,1391.98,861,66,347.995,215.25,0
15811.0,21,6,2218.62,1071,117,369.77,178.5,0
15812.0,106,5,1801.14,922,36,360.228,184.4,0
15813.0,207,2,1303.91,603,40,651.9549999999999,301.5,0
15814.0,16,4,1945.33,1271,63,486.3325,317.75,0
15815.0,63,5,2100.6,1856,33,420.12,371.2,0
15819.0,48,4,1905.45,1357,96,476.3625,339.25,0
15820.0,319,1,206.98,128,17,206.98,128.0,0
15821.0,43,2,570.96,202,57,285.48,101.0,0
15822.0,2,2,885.47,375,28,442.735,187.5,0
15823.0,371,1,15.0,1,1,15.0,1.0,0
15825.0,171,1,532.94,220,20,532.94,220.0,0
15826.0,55,3,1654.31,963,64,551.4366666666666,321.0,0
15827.0,72,14,1836.09,882,72,131.14928571428572,63.0,0
15829.0,98,2,636.14,996,44,318.07,498.0,0
15830.0,37,1,576.0,415,39,576.0,415.0,0
15831.0,57,3,801.76,1105,63,267.25333333333333,368.3333333333333,0
15832.0,253,1,836.79,465,54,836.79,465.0,0
15834.0,69,4,2233.75,965,242,558.4375,241.25,0
15835.0,43,4,954.09,439,47,238.5225,109.75,0
15836.0,49,1,137.37,26,10,137.37,26.0,0
15837.0,64,1,391.98,189,24,391.98,189.0,0
15838.0,10,19,33643.08,18368,54,1770.6884210526316,966.7368421052632,0
15839.0,32,3,1048.49,675,56,349.49666666666667,225.0,0
15840.0,58,2,355.56,396,26,177.78,198.0,0
15841.0,72,4,1224.06,942,36,306.015,235.5,0
15843.0,303,1,118.95000000000002,27,8,118.95000000000002,27.0,0
15844.0,45,1,130.73999999999998,134,11,130.73999999999998,134.0,0
15845.0,17,8,3711.77,1926,97,463.97125,240.75,0
15847.0,37,2,389.27,449,22,194.635,224.5,0
15850.0,18,2,238.85,302,87,119.425,151.0,0
15852.0,186,2,160.71,48,22,80.355,24.0,0
15853.0,51,1,110.8,135,29,110.8,135.0,0
15854.0,3,12,2974.65,939,105,247.8875,78.25,0
15855.0,136,5,712.24,470,59,142.448,94.0,0
15856.0,3,27,16387.57,11005,295,606.947037037037,407.5925925925926,0
15857.0,18,1,297.0,308,14,297.0,308.0,0
15858.0,15,5,1438.85,1167,145,287.77,233.4,0
15860.0,40,8,977.21,440,105,122.15125,55.0,0
15861.0,11,8,3165.36,2544,339,395.67,318.0,0
15862.0,7,4,832.88,585,142,208.22,146.25,0
15863.0,25,2,68.84,19,18,34.42,9.5,0
15864.0,21,6,1936.32,1192,16,322.72,198.66666666666663,0
15865.0,40,3,895.13,368,37,298.37666666666667,122.66666666666669,0
15866.0,100,1,230.53,126,43,230.53,126.0,0
15867.0,4,15,3812.64,2054,302,254.176,136.93333333333334,0
15869.0,276,2,149.64,175,13,74.82,87.5,0
15870.0,32,1,354.09000000000003,335,68,354.09000000000003,335.0,0
15872.0,14,2,360.93,212,101,180.465,106.0,0
15874.0,63,7,4405.88,2534,110,629.4114285714286,362.0,0
15877.0,1,2,493.28,371,122,246.64,185.5,0
15880.0,368,1,343.28000000000003,211,95,343.28000000000003,211.0,0
15881.0,311,5,501.39,260,26,100.278,52.0,0
15882.0,198,4,516.36,276,23,129.09,69.0,0
15883.0,1,2,396.48,223,42,198.24,111.5,0
15885.0,92,3,379.35,111,18,126.45,37.0,0
15886.0,59,1,181.09,147,12,181.09,147.0,0
15888.0,80,1,168.31,76,11,168.31,76.0,0
15889.0,156,2,446.87,215,79,223.435,107.5,0
15891.0,226,1,524.52,442,60,524.52,442.0,0
15894.0,252,2,263.55,168,35,131.775,84.0,0
15895.0,149,1,179.17,94,11,179.17,94.0,0
15897.0,193,2,222.05,261,17,111.025,130.5,0
15898.0,0,5,1388.88,570,70,277.776,114.0,0
15899.0,368,1,56.25,39,4,56.25,39.0,0
15900.0,23,1,351.11,221,44,351.11,221.0,0
15901.0,16,3,363.88,384,102,121.29333333333334,128.0,0
15903.0,9,7,5126.76,2410,46,732.3942857142857,344.2857142857143,0
15904.0,7,1,164.68,84,30,164.68,84.0,0
15906.0,19,7,1567.69,544,113,223.9557142857143,77.71428571428571,0
